codigo;filial;rota;m-4;m-3;m-2;m-1;forecast;estoque_in;estoque_livre;compras;transferencias;estoque_total;cmv
205946;1009;1009;0;0;0;0;0;0;0;0;0;0;0
205946;1002;1002;0;0;0;0;0;2;2;0;0;2;142.51
205946;1001;1001;0;0;0;0;0;0;0;0;0;0;0
205953;1036;1015->1002->1036;152;161;174;161;253;107;0;219;29;355;22867.83
205953;1030;1003->1030;5;3;0;0;0;0;0;0;0;0;0
205953;1024;1024;0;0;0;0;0;0;0;0;0;0;0
205953;1023;1015->1002->1036->1023;0;0;0;0;0;0;0;0;4;4;0
205953;1021;1015->1021;175;305;296;203;427;169;0;335;0;504;24518.44
205953;1015;1015;0;0;0;0;0;0;0;0;0;0;0
205953;1010;1015->1002->1036->1010;0;0;0;0;0;0;0;0;0;0;0
205953;1009;1009;0;0;0;0;0;0;0;0;0;0;0
205953;1006;1015->1002->1036->1006;347;450;602;519;532;306;169;346;0;652;21207.12
205953;1003;-;0;0;0;0;0;0;0;0;0;0;0
205953;1002;1015->1002;0;0;0;0;0;0;0;0;0;0;0
205953;1001;1036->1001;0;0;0;0;0;1;0;0;0;1;19586.3
205962;1013;-;0;0;0;0;0;0;0;0;0;0;0
205962;1009;1009;0;0;0;0;0;0;0;0;0;0;0
205962;1003;1003;0;0;0;0;0;0;0;0;0;0;0
205962;1002;1002;0;0;0;0;0;0;0;0;0;0;0
205962;1001;1001;0;0;0;0;0;0;0;0;0;0;0
205964;1010;1036->1010;0;0;0;0;0;0;0;0;0;0;0
205964;1009;1009;0;0;0;0;0;0;0;0;0;0;0
205964;1003;1003;0;0;0;0;0;0;0;0;0;0;0
205964;1002;1002;0;0;0;0;0;0;0;0;0;0;0
205964;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
205977;1036;1036;2;6;4;1;10;1;1;0;0;1;948.45
205977;1021;1021;0;0;0;0;0;10;10;0;0;10;929.09
205977;1010;1010;0;0;0;2;0;6;6;0;0;6;712.43
205977;1009;1009;0;0;0;0;0;0;0;0;0;0;0
205977;1006;1006;0;0;0;0;0;1;1;0;0;1;766.6
205977;1002;1002;0;1;0;0;0;0;0;0;0;0;0
205978;1036;1036;232;315;203;155;286;194;157;155;0;349;1040.59
205978;1024;1010->1024;0;0;0;0;0;47;0;0;0;47;1079.71
205978;1023;1006->1023;298;305;326;186;220;0;0;208;320;528;0
205978;1021;1021;117;119;113;70;142;110;78;0;0;110;1152.56
205978;1010;1010;328;412;298;381;613;453;0;70;0;523;961.53
205978;1009;1006->1009;0;0;0;0;0;0;0;0;0;0;0
205978;1006;1006;433;452;662;537;529;632;531;0;0;632;1036.61
205978;1003;1003;0;0;0;0;0;0;0;0;0;0;0
205978;1002;1006->1002;41;44;16;32;82;67;35;0;12;79;1026.87
205978;1001;1006;0;0;0;0;0;2;0;0;0;2;990.18
205980;1036;1036;4;2;4;12;9;0;0;72;0;72;0
205980;1021;1021;0;0;0;0;0;1;1;0;0;1;226.45
205980;1010;1010;0;0;24;74;26;0;0;24;0;24;0
205980;1009;1009;0;0;0;0;0;0;0;0;0;0;0
205980;1002;1002;0;0;24;0;0;0;0;0;0;0;0
205990;1036;1036;0;20;10;0;17;534;534;0;0;534;5.8
205990;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
205990;1021;1021;0;0;0;0;0;0;0;0;0;0;0
205990;1015;1015;0;0;0;0;0;0;0;0;0;0;0
205990;1013;-;0;0;0;0;0;0;0;0;0;0;0
205990;1010;1010;50;0;20;0;739;3530;3530;0;0;3530;5.79
205990;1009;1009;0;0;0;0;0;0;0;0;0;0;0
205990;1006;1006;31;0;0;0;18;0;0;0;0;0;0
205990;1003;1003;0;0;0;0;0;0;0;0;0;0;0
205990;1002;1002;0;0;0;0;0;0;0;0;0;0;0
205990;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206015;1024;1024;0;0;0;0;0;0;0;0;0;0;0
206015;1023;1036->1023;0;0;0;0;0;1;1;0;0;1;442.86
206015;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206015;1006;1003->1006;0;0;0;1;0;0;0;0;0;0;0
206015;1002;1002;0;0;0;0;0;1;1;0;0;1;472.95
206015;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
206020;1036;1036;0;59;6;34;38;85;85;95;0;180;40.32
206020;1021;1002->1021;0;0;0;0;0;108;108;0;0;108;40.73
206020;1013;-;0;0;0;0;0;0;0;0;0;0;0
206020;1010;1010;27;14;15;16;18;60;60;297;0;357;40.41
206020;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206020;1006;1006;78;48;56;22;79;85;85;792;0;877;34.11
206020;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206020;1002;1002;609;10;13;105;171;483;483;310;0;793;40.73
206020;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206026;1036;1036;968;4;35;0;137;180;0;0;0;180;77.53
206026;1024;1010->1024;0;0;0;0;0;60;0;60;0;120;58.46
206026;1023;1036->1023;0;31;0;0;23;0;0;0;30;30;0
206026;1021;1002->1021;324;34;160;40;127;120;120;0;0;120;80
206026;1010;1010;200;19;141;113;60;0;0;0;0;0;0
206026;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206026;1006;1003->1006;179;399;330;100;145;0;0;120;0;120;0
206026;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206026;1002;1002;413;0;0;100;75;60;0;0;0;60;80
206026;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
206029;1036;1036;89;64;3;1;36;3;0;0;0;3;286.87
206029;1023;1036->1023;90;0;0;0;16;0;0;0;0;0;0
206029;1021;1002->1021;3;6;0;2;2;0;0;0;0;0;0
206029;1010;1010;1;0;1;0;5;0;0;0;0;0;0
206029;1009;1009;0;0;0;0;0;6;6;0;0;6;286.87
206029;1006;1003->1006;29;22;3;0;12;0;0;0;0;0;0
206029;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206029;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206029;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
206031;1036;1036;2;0;32;26;29;69;69;0;0;69;255.09
206031;1024;1024;0;0;0;0;0;0;0;0;0;0;0
206031;1023;1036->1023;0;0;0;0;0;5;5;0;0;5;255.46
206031;1021;1021;0;0;0;0;0;23;23;0;0;23;255.46
206031;1010;1010;0;1;31;7;6;14;14;0;0;14;255.46
206031;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206031;1006;1003->1006;5;1;2;0;2;20;20;0;0;20;254.78
206031;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206031;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206031;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
206040;1036;1036;105;83;37;32;1.667.656.242.825;161;161;180;0;341;66.59
206040;1023;1036->1023;0;23;19;15;14;0;0;35;0;35;0
206040;1021;1021;45;50;63;44;113.740.062.145.077;26;26;259;0;285;67.11
206040;1013;-;0;0;0;0;0;0;0;0;0;0;0
206040;1010;1010;3;3;6;102;662.723.668.702.454;0;0;60;0;60;0
206040;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206040;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206040;1002;1002;73;46;57;7;102.850.683.442.776;1;1;100;0;101;76.38
206040;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206042;1036;1036;14;59;40;6;64;888;202;0;0;888;182.01
206042;1024;1024;0;0;0;0;0;1;1;0;0;1;170.81
206042;1023;1023;0;0;0;0;0;6;6;0;0;6;157.91
206042;1021;1021;11;42;23;49;25;253;245;0;0;253;181.94
206042;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206042;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206042;1006;1006;452;77;232;419;174;61;7;0;0;61;182
206042;1003;1003;0;0;0;0;0;0;0;0;115;115;0
206042;1002;1002;0;0;6;0;0;0;0;0;0;0;0
206042;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206049;1036;1036;7;4;8;13;11;3;0;8;0;11;24986.38
206049;1024;1024;0;0;0;0;0;0;0;0;0;0;0
206049;1021;1021;0;0;0;0;0;1;1;0;0;1;25123.98
206049;1010;1010;0;0;0;0;0;0;0;0;1;1;0
206049;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206049;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
206049;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206049;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206052;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206100;1036;1036;163;213;213;82;171;129;103;83;0;212;530.86
206100;1030;-;0;0;0;1;0;0;0;0;0;0;0
206100;1024;1010->1024;0;0;0;0;0;29;0;0;0;29;630.79
206100;1023;1006->1023;188;180;208;119;130;15;0;60;0;75;624.79
206100;1021;1021;24;13;20;30;23;21;18;0;0;21;641.69
206100;1010;1010;250;562;287;296;359;327;0;115;0;442;579.26
206100;1009;1006->1009;0;0;0;0;0;0;0;0;0;0;0
206100;1006;1006;386;432;497;471;332;732;563;84;7;823;606.23
206100;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206100;1002;1006->1002;24;21;22;34;40;41;33;0;0;41;599.46
206100;1001;1006;0;0;0;0;0;2;0;0;0;2;607.91
206238;1036;1015->1002->1036;134;581;200;34;228;50;50;0;0;50;1770.72
206238;1023;1015->1002->1036->1023;0;0;0;0;0;0;0;0;0;0;0
206238;1021;1015->1021;95;194;158;133;144;0;0;0;0;0;0
206238;1010;1015->1002->1036->1010;0;0;0;0;0;0;0;0;0;0;0
206238;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206238;1006;1015->1002->1036->1006;40;51;0;3;94;3;0;0;0;3;1575.99
206238;1003;-;0;0;0;0;0;0;0;0;0;0;0
206238;1002;1015->1002;0;0;0;0;0;22;0;0;0;22;1569.93
206238;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
206244;1036;1036;10;13;7;8;9;6;0;7;0;13;10645.84
206244;1030;1003->1030;0;0;0;1;0;0;0;0;0;0;0
206244;1024;1024;0;0;0;0;0;0;0;0;0;0;0
206244;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
206244;1021;1021;0;0;0;0;0;0;0;0;0;0;0
206244;1010;1010;1;0;0;0;3;3;3;1;0;4;10580.02
206244;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206244;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
206244;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206244;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206279;1036;1036;13200;8700;25260;2880;396.001.952.428.248;18513;15181;14400;0;32913;0.86
206279;1023;1036->1023;34080;33360;35040;16560;0;27600;27600;14400;0;42000;0.85
206279;1021;1021;240;240;1200;1200;759.935.697.244.606;1200;1200;0;0;1200;0.85
206279;1013;-;0;0;0;0;0;0;0;0;0;0;0
206279;1010;1010;66960;36403;46187;31200;473.170.795.490.616;62937;62937;0;0;62937;0.86
206279;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206279;1006;1006;64800;58920;73720;41520;746.285.000.460.768;84061;81181;0;0;84061;0.86
206279;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
206279;1002;1002;9840;5280;10560;6000;971.028.946.479.219;240;240;4080;0;4320;0.86
206279;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206293;1036;1036;327;544;214;545;146;1;1;204;0;205;17.88
206293;1010;1003->1010;0;0;36;48;36;48;48;120;0;168;17.71
206293;1009;1003->1009;0;0;0;0;0;0;0;0;0;0;0
206293;1006;1006;0;0;0;0;300;126;126;36;0;162;17.71
206293;1003;1003;0;0;0;0;0;274;274;0;0;274;17.71
206293;1002;1002;0;64;24;0;59;490;490;120;0;610;17.38
206293;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
206295;1009;1003->1009;0;0;0;0;0;0;0;0;0;0;0
206295;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206295;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206300;1036;1036;105;55;9;0;0;0;0;0;0;0;0
206300;1021;1021;0;0;0;0;0;0;0;0;0;0;0
206300;1013;-;0;0;0;0;0;0;0;0;0;0;0
206300;1010;1010;15;4;0;0;0;6;6;0;0;6;54.05
206300;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206300;1006;1006;138;170;139;0;0;0;0;0;0;0;0
206300;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206300;1002;1002;13;0;0;0;0;0;0;0;0;0;0
206300;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206609;1036;1036;0;0;0;0;4;0;0;0;0;0;0
206609;1024;1024;0;0;0;0;0;0;0;0;0;0;0
206609;1023;1036->1023;1;2;0;0;3;0;0;0;0;0;0
206609;1021;1021;0;0;0;0;2;0;0;0;0;0;0
206609;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206609;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206609;1006;1036->1006;0;0;0;0;113;0;0;0;0;0;0
206609;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
206609;1002;1002;6;0;0;0;16;0;0;0;0;0;0
206609;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
206610;1006;1003->1006;0;0;0;0;0;10;10;0;0;10;83.56
206613;1036;1036;0;0;0;0;45.719.906.323.185;0;0;0;0;0;0
206613;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
206613;1021;1021;0;0;0;0;299.765.807.962.529;0;0;0;0;0;0
206613;1010;1010;0;0;0;0;741.995.316.159.251;0;0;0;0;0;0
206613;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206613;1006;1006;0;0;0;0;208.768.149.882.904;0;0;0;0;0;0
206613;1002;1002;0;0;0;0;48.743.793.911.007;0;0;0;0;0;0
206613;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206615;1036;1036;0;0;0;0;680.407.126.707.111;0;0;0;0;0;0
206615;1021;1021;0;0;0;0;488.016.146.051.997;0;0;0;0;0;0
206615;1010;1010;0;0;0;0;138.896.903.107.107;0;0;0;0;0;0
206615;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206615;1006;1006;0;0;0;0;162.377.987.672.916;0;0;0;0;0;0
206615;1002;1002;0;0;0;0;36.131.964.659.619;0;0;0;0;0;0
206615;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206617;1036;1036;0;0;0;0;105.934.506.936.559;0;0;0;0;0;0
206617;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
206617;1021;1021;0;0;0;0;381.631.018.692.886;0;0;0;0;0;0
206617;1010;1010;0;0;0;0;168.853.359.537.166;0;0;0;0;0;0
206617;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206617;1006;1006;0;0;0;0;305.420.812.224.428;0;0;0;0;0;0
206617;1002;1002;0;0;0;0;218.906.181.593.695;0;0;0;0;0;0
206617;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206618;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
206618;1010;1010;0;0;0;0;0;11;11;0;0;11;234.87
206618;1006;1006;0;1;0;0;0;1;1;0;0;1;215.8
206618;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206618;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206619;1036;1036;0;0;0;0;0;1;1;0;0;1;1248.54
206619;1024;1024;0;0;0;2;0;0;0;0;0;0;0
206619;1023;1036->1023;0;0;0;0;0;1;1;0;0;1;1248.54
206619;1021;1036->1021;0;0;0;0;0;0;0;0;0;0;0
206619;1010;1036->1010;0;0;0;0;0;0;0;0;0;0;0
206619;1006;1036->1006;0;0;0;0;0;1;1;0;0;1;1068.44
206619;1002;1036->1002;0;0;0;0;0;0;0;0;0;0;0
206619;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
206625;1036;1036;0;5;33;5;17;44;28;24;0;68;78.6
206625;1021;1021;0;0;2;2;1;13;13;0;0;13;76.55
206625;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206625;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206625;1002;1002;0;0;0;0;0;0;0;24;0;24;0
206627;1036;1036;4;0;9;6;9;7;7;12;0;19;1180.61
206627;1021;1021;0;0;0;4;0;2;2;0;0;2;1200.02
206627;1010;1010;0;0;0;6;0;1;1;4;0;5;1392.08
206627;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206627;1006;1006;0;2;0;0;1;0;0;0;1;1;0
206627;1002;1002;0;0;5;0;0;0;0;4;0;4;0
206669;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
206669;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
206683;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
206683;1021;1021;0;0;0;0;0;0;0;0;0;0;0
206683;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206683;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206683;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
206683;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206685;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
206685;1021;1021;0;0;0;0;0;0;0;0;0;0;0
206685;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206685;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206685;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
206685;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206685;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206708;1036;1036;6;0;2;3;3;1;0;1;1;3;18127.54
206708;1021;1021;0;0;0;0;1;2;2;1;0;3;18346.24
206708;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206708;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206708;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
206708;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206708;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206727;1024;1024;0;0;0;0;0;0;0;0;0;0;0
206727;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206727;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206727;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206745;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206745;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
206747;1036;1036;0;34;44;0;24;102;88;0;0;102;159.17
206747;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
206747;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
206747;1021;1021;0;0;0;0;0;0;0;0;0;0;0
206747;1010;1010;14;40;0;51;18;5;3;0;0;5;159.02
206747;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206747;1006;1036->1006;42;24;0;0;15;65;50;0;0;65;158.75
206747;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
206747;1002;1002;41;20;32;20;20;40;40;0;100;140;159.17
206749;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206749;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206749;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
206749;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206752;1036;1036;0;0;0;0;0;17;0;0;0;17;18.73
206752;1024;1024;0;0;0;0;0;1;1;0;0;1;11.36
206752;1023;1036->1023;5;0;0;0;1;1;0;0;0;1;12.69
206752;1010;1010;0;1;0;0;0;3;3;0;0;3;11.49
206752;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206752;1006;1003->1006;9;3;1;2;4;4;3;0;0;4;11.27
206752;1003;1003;0;0;0;0;0;20;0;0;0;20;11.33
206752;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
206777;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206777;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206777;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206777;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206779;1036;1036;0;0;0;0;0;5;5;0;0;5;252.85
206779;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
206779;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
206779;1021;1021;0;0;0;0;0;118;118;0;0;118;80.88
206779;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206779;1006;1006;32;24;14;1;27;215;215;6;0;221;243.93
206779;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206779;1002;1002;0;0;0;0;0;1;1;0;0;1;218.53
206779;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206781;1036;1036;1;0;1;0;0;0;0;0;0;0;0
206781;1010;1010;0;2;0;0;0;0;0;0;0;0;0
206781;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206781;1006;1006;0;0;0;1;0;0;0;0;0;0;0
206781;1002;1002;0;0;4;0;0;0;0;0;0;0;0
206791;1036;1036;0;0;0;0;0;0;0;0;0;0;0
206791;1024;1036->1010->1024;0;0;0;0;0;0;0;0;0;0;0
206791;1023;1036->1002->1023;0;0;0;0;0;0;0;0;0;0;0
206791;1021;1021;0;0;0;0;0;0;0;0;0;0;0
206791;1015;1015;0;0;0;0;0;0;0;0;0;0;0
206791;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206791;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206791;1006;1036->1006;0;0;0;0;0;0;0;0;0;0;0
206791;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
206791;1002;1036->1002;0;0;0;0;0;0;0;0;0;0;0
206791;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
206793;1036;1036;160;248;59;68;183;137;137;378;0;515;33.82
206793;1021;1002->1021;75;6;29;52;44;68;64;36;0;104;36.59
206793;1010;1010;279;263;716;394;358;406;406;414;0;820;34.75
206793;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206793;1006;1006;225;127;329;147;290;472;472;252;9;733;35.19
206793;1003;1003;0;0;0;0;0;177;0;0;0;177;40.48
206793;1002;1002;163;333;330;146;259;188;188;396;0;584;35.36
206793;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206809;1036;1036;120;0;570;180;238;540;540;0;0;540;1.31
206809;1010;1010;300;360;870;240;763;660;660;420;0;1080;1.5
206809;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206809;1006;1006;1320;900;570;1710;1253;3330;2340;0;0;3330;1.31
206809;1003;1003;0;0;0;0;0;30;30;0;0;30;1.45
206809;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206809;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206811;1036;1036;0;0;0;0;366.441.658.630.665;0;0;0;0;0;0
206811;1021;1021;0;0;0;0;0.671809707489553;0;0;0;0;0;0
206811;1013;-;0;0;0;0;0;0;0;0;0;0;0
206811;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206811;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206811;1006;1006;6;0;0;0;1.099.324.975.892;401;401;0;0;401;0
206811;1003;1036->1003;0;0;0;0;0;10;0;0;0;10;7.65
206811;1002;1002;0;13;0;0;0.793956927033108;0;0;0;0;0;0
206811;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206823;1036;1036;4;0;10;0;0;534;534;0;0;534;12.15
206823;1021;1021;0;0;0;0;0;2;2;0;0;2;11.52
206823;1010;1010;1;0;10;3;0;181;181;0;0;181;13.96
206823;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206823;1006;1006;50;40;14;15;0;14;14;0;0;14;12.1
206823;1003;1003;0;0;0;0;0;4;4;0;0;4;11.82
206823;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206825;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206825;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206825;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
206849;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206849;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206850;1036;1036;4;0;0;0;1;0;0;0;0;0;0
206850;1024;1024;0;0;0;0;0;0;0;0;0;0;0
206850;1021;1021;0;0;0;0;0;0;0;0;0;0;0
206850;1010;1010;0;0;0;0;5;1;1;0;0;1;120
206850;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206850;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206850;1002;1002;0;0;0;0;0;2;2;0;0;2;134
206850;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
206860;1036;1036;0;0;0;4;21;204;194;0;0;204;1006.2
206860;1024;1024;0;0;0;0;0;0;0;0;0;0;0
206860;1023;1023;12;12;0;5;0;2;1;0;0;2;983.34
206860;1021;1021;30;38;4;41;5;46;38;0;0;46;1000.91
206860;1010;1010;0;6;0;4;0;3;3;0;0;3;1002.15
206860;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206860;1006;1036->1006;148;116;156;105;44;137;137;0;0;137;998.76
206860;1002;1002;0;2;15;0;0;0;0;0;0;0;0
206860;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
206881;1010;1010;0;0;0;0;0;1;1;0;0;1;956.08
206881;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206883;1010;1010;0;0;0;0;0;1;1;0;0;1;956.08
206885;1036;1036;974;1062;946;1123;1311;1104;824;900;0;2004;291.9
206885;1024;1024;0;0;0;0;0;5;5;0;0;5;297.35
206885;1023;1023;0;0;0;0;0;0;0;0;0;0;0
206885;1021;1021;1865;1934;1536;1606;1344;2301;1633;0;0;2301;319.82
206885;1009;1009;0;0;0;0;0;4;4;0;0;4;320.83
206885;1006;1006;3018;2738;2633;2230;2205;4675;4164;0;0;4675;319.69
206885;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206885;1002;1002;0;0;0;0;0;1;1;0;0;1;292.3
206885;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206887;1006;1006;0;0;0;0;0;390;390;0;0;390;2.46
206887;1002;1002;0;0;0;0;0;30;30;0;0;30;2.46
206887;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206889;1036;1036;390;0;0;0;60;90;90;0;0;90;1.78
206889;1021;1021;0;0;0;0;0;0;0;0;0;0;0
206889;1010;1010;1080;300;60;1590;472;0;0;0;180;180;0
206889;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206889;1006;1006;330;180;0;150;241;0;0;0;0;0;0
206889;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206889;1002;1002;0;0;0;0;0;0;0;0;0;0;0
206889;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206895;1036;1036;73;48;11;17;21;133;116;0;0;133;269.6
206895;1024;1024;0;0;0;0;0;0;0;0;0;0;0
206895;1021;1021;89;39;38;36;22;158;145;0;0;158;277.17
206895;1010;1010;0;0;0;0;0;1;1;0;0;1;255.79
206895;1009;1009;0;0;0;0;0;0;0;0;0;0;0
206895;1006;1006;20;10;17;14;13;51;51;0;0;51;273.74
206895;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206895;1002;1002;2;0;0;0;0;15;15;0;0;15;276.43
206895;1001;1001;0;0;0;0;0;0;0;0;0;0;0
206896;1036;1036;540;453;522;1124;615;1502;1380;0;0;1502;58.58
206896;1024;1024;0;0;0;0;0;221;221;0;0;221;62.99
206896;1023;1023;0;0;0;0;0;0;0;0;0;0;0
206896;1021;1021;809;812;809;727;480;1063;864;0;0;1063;64.29
206896;1010;1010;0;0;0;0;0;0;0;0;0;0;0
206896;1009;1009;0;0;0;0;0;30;30;0;0;30;64.17
206896;1006;1006;2504;1506;2527;1320;1489;4409;3723;0;0;4409;64.29
206896;1003;1003;0;0;0;0;0;0;0;0;0;0;0
206896;1002;1002;0;0;0;0;0;5;5;0;0;5;63.94
206896;1001;1001;0;0;0;0;0;0;0;0;0;0;0
